
Experiment #1 begin 
- freq    = 5.00 Hz
- rho_int = 700.00 kg/m3
- rho_bed = 700.00 kg/m3

t(s)	cont	z_int	E_pot
3.30	126	0.11	0.976
3.40	59	0.16	1.157
3.50	169	0.12	0.934
3.60	42	0.15	1.194
3.70	121	0.10	1.024
3.80	47	0.14	1.105
3.90	230	0.11	0.898
4.00	19	0.16	1.228
4.10	124	0.10	1.062
4.20	65	0.14	1.088
4.30	262	0.11	0.882
4.40	43	0.15	1.235
4.50	125	0.09	1.045
4.60	90	0.14	1.094
4.70	264	0.11	0.894
4.80	39	0.14	1.222
4.90	123	0.10	1.045
5.00	61	0.14	1.098
5.10	257	0.10	0.895
5.20	74	0.17	1.215
5.30	144	0.10	1.001
5.40	55	0.15	1.111
5.50	224	0.10	0.907
5.60	76	0.15	1.214
5.70	120	0.09	1.013
5.80	70	0.15	1.152
5.90	177	0.10	0.951
6.00	53	0.15	1.176
6.10	135	0.09	0.996
6.20	56	0.16	1.131
6.30	192	0.11	0.925
6.40	50	0.17	1.216
6.50	113	0.11	1.017
6.60	57	0.15	1.118
6.70	232	0.11	0.898
6.80	47	0.15	1.233
6.90	132	0.09	1.059
7.00	66	0.13	1.091
7.10	252	0.09	0.889
7.20	40	0.15	1.223
7.30	132	0.10	1.017
7.40	41	0.14	1.114
7.50	218	0.10	0.899
7.60	47	0.15	1.216
7.70	116	0.10	1.008
7.80	36	0.14	1.135
7.90	214	0.11	0.914
8.00	62	0.17	1.239
8.10	117	0.09	1.033
8.20	77	0.12	1.107
8.30	265	0.10	0.879
8.40	48	0.15	1.249
8.50	116	0.10	1.062
8.60	55	0.14	1.103
8.70	243	0.11	0.894
8.80	44	0.16	1.225
8.90	123	0.10	1.021
9.00	24	0.14	1.161
9.10	159	0.11	0.957
9.20	34	0.16	1.166
9.30	159	0.11	0.960
9.40	43	0.15	1.174
9.50	167	0.10	0.955
9.60	41	0.13	1.174
9.70	150	0.09	0.976
9.80	45	0.15	1.158
9.90	176	0.11	0.934
10.00	45	0.15	1.210
10.10	115	0.10	1.027
10.20	53	0.13	1.128
10.30	216	0.10	0.919
10.40	44	0.14	1.216
10.50	139	0.10	1.017
10.60	85	0.14	1.095
10.70	243	0.12	0.898
10.80	46	0.17	1.218
10.90	138	0.11	1.021
11.00	56	0.17	1.114
11.10	228	0.12	0.906
11.20	42	0.17	1.224
11.30	127	0.11	1.032
11.40	66	0.15	1.111
11.50	212	0.11	0.917
11.60	75	0.19	1.185
11.70	145	0.13	0.988
11.80	44	0.17	1.149
11.90	180	0.10	0.940
12.00	41	0.17	1.163
12.10	166	0.12	0.933
12.20	50	0.17	1.184
12.30	151	0.10	0.968
12.40	84	0.15	1.128
12.50	200	0.10	0.936
12.60	73	0.15	1.162
12.70	180	0.09	0.956
12.80	60	0.15	1.133
12.90	208	0.11	0.930
13.00	67	0.16	1.159
13.10	174	0.11	0.946
13.20	57	0.15	1.156
13.30	153	0.11	0.957
13.40	63	0.16	1.130
13.50	190	0.11	0.921
13.60	50	0.18	1.187
13.70	144	0.10	0.989
13.80	79	0.15	1.159
13.90	182	0.09	0.957
14.00	58	0.14	1.170
14.10	162	0.09	0.966
14.20	38	0.15	1.163
14.30	198	0.10	0.940
14.40	69	0.16	1.179
14.50	181	0.11	0.958
14.60	62	0.16	1.165
14.70	185	0.10	0.952
14.80	36	0.17	1.179
14.90	156	0.11	0.956
15.00	72	0.20	1.167
15.10	181	0.14	0.942
15.20	61	0.22	1.209
15.30	114	0.15	1.005
15.40	50	0.19	1.162
15.50	148	0.16	0.969
15.60	44	0.23	1.174
15.70	140	0.19	0.993
15.80	50	0.27	1.132
15.90	175	0.21	0.934
16.00	56	0.27	1.203
16.10	125	0.18	1.021
16.20	69	0.26	1.089
16.30	236	0.21	0.880
16.40	86	0.28	1.217
16.50	145	0.20	1.041
16.60	82	0.29	1.105
16.70	236	0.24	0.874
16.80	52	0.33	1.217
16.90	119	0.22	1.038
17.00	87	0.35	1.058
17.10	245	0.30	0.854
17.20	51	0.35	1.198
17.30	143	0.26	1.004
17.40	85	0.38	1.055
17.50	254	0.35	0.857
17.60	88	0.37	1.184
17.70	138	0.26	1.002
17.80	128	0.41	1.051
17.90	281	0.33	0.850
18.00	92	0.38	1.190
18.10	159	0.28	1.018
18.20	290	0.37	0.882
18.30	301	0.38	0.889
18.40	308	0.38	0.887
18.50	315	0.38	0.886
18.60	324	0.38	0.886
18.70	327	0.38	0.885
18.80	330	0.39	0.885
18.90	330	0.39	0.885

Experiment #55 begin 
- freq    = 5.00 Hz
- rho_int = 1300.00 kg/m3
- rho_bed = 1300.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	283	0.10	0.874
1.20	29	0.10	1.276
1.30	103	0.09	1.089
1.40	98	0.13	1.076
1.50	277	0.11	0.884
1.60	39	0.12	1.243
1.70	125	0.09	1.049
1.80	54	0.12	1.108
1.90	233	0.10	0.900
2.00	42	0.14	1.221
2.10	139	0.09	1.031
2.20	56	0.13	1.139
2.30	214	0.11	0.909
2.40	54	0.13	1.222
2.50	139	0.09	1.042
2.60	72	0.14	1.123
2.70	234	0.10	0.916
2.80	41	0.15	1.200
2.90	144	0.10	1.009
3.00	52	0.16	1.126
3.10	230	0.11	0.904
3.20	40	0.15	1.230
3.30	96	0.12	1.067
3.40	54	0.16	1.116
3.50	238	0.11	0.897
3.60	56	0.17	1.242
3.70	112	0.11	1.042
3.80	53	0.15	1.112
3.90	248	0.11	0.892
4.00	44	0.18	1.228
4.10	110	0.14	1.069
4.20	37	0.20	1.121
4.30	225	0.18	0.906
4.40	43	0.23	1.235
4.50	140	0.16	1.047
4.60	67	0.24	1.092
4.70	262	0.19	0.865
4.80	39	0.28	1.280
4.90	93	0.17	1.112
5.00	123	0.24	1.080
5.10	275	0.21	0.863
5.20	16	0.27	1.264
5.30	107	0.17	1.100
5.40	133	0.26	1.061
5.50	282	0.20	0.858
5.60	23	0.28	1.275
5.70	113	0.18	1.110
5.80	61	0.27	1.110
5.90	251	0.25	0.888
6.00	18	0.31	1.263
6.10	101	0.21	1.102
6.20	63	0.29	1.096
6.30	262	0.26	0.886
6.40	48	0.36	1.220
6.50	122	0.27	1.032
6.60	63	0.33	1.098
6.70	236	0.26	0.898
6.80	42	0.37	1.205
6.90	116	0.27	1.015
7.00	49	0.34	1.104
7.10	208	0.25	0.892
7.20	58	0.36	1.234
7.30	121	0.25	1.060
7.40	87	0.33	1.069
7.50	268	0.27	0.856
7.60	46	0.39	1.266
7.70	94	0.27	1.078
7.80	68	0.35	1.107
7.90	264	0.27	0.868
8.00	60	0.39	1.264
8.10	103	0.28	1.081
8.20	112	0.35	1.051
8.30	278	0.28	0.864
8.40	36	0.41	1.230
8.50	130	0.30	1.030
8.60	64	0.38	1.090
8.70	236	0.30	0.870
8.80	49	0.42	1.216
8.90	125	0.29	1.026
9.00	37	0.38	1.114
9.10	210	0.33	0.898
9.20	51	0.43	1.202
9.30	108	0.33	1.012
9.40	37	0.38	1.104
9.50	193	0.29	0.902
9.60	52	0.40	1.176
9.70	134	0.30	0.959
9.80	46	0.40	1.110
9.90	207	0.30	0.883
10.00	66	0.42	1.184
10.10	147	0.30	0.984
10.20	34	0.42	1.099
10.30	234	0.36	0.876
10.40	60	0.44	1.183
10.50	153	0.32	0.979
10.60	42	0.43	1.103
10.70	218	0.35	0.859
10.80	23	0.44	1.193
10.90	128	0.32	1.019
11.00	50	0.46	1.082
11.10	208	0.39	0.881
11.20	46	0.48	1.195
11.30	119	0.42	1.009
11.40	63	0.44	1.091
11.50	211	0.36	0.890
11.60	61	0.46	1.165
11.70	155	0.36	0.967
11.80	53	0.44	1.105
11.90	195	0.35	0.907
12.00	40	0.51	1.160
12.10	144	0.42	0.968
12.20	27	0.49	1.113
12.30	177	0.39	0.916
12.40	73	0.53	1.118
12.50	179	0.42	0.918
12.60	57	0.56	1.118
12.70	166	0.48	0.924
12.80	65	0.57	1.110
12.90	180	0.48	0.923
13.00	66	0.57	1.085
13.10	204	0.46	0.899
13.20	48	0.56	1.103
13.30	202	0.44	0.904
13.40	55	0.58	1.103
13.50	186	0.45	0.897
13.60	74	0.61	1.122
13.70	179	0.53	0.914
13.80	73	0.61	1.088
13.90	199	0.51	0.889
14.00	67	0.60	1.102
14.10	191	0.49	0.897
14.20	76	0.63	1.110
14.30	185	0.56	0.913
14.40	43	0.60	1.071
14.50	223	0.50	0.865
14.60	46	0.61	1.140
14.70	176	0.51	0.938
14.80	63	0.62	1.072
14.90	221	0.50	0.864
15.00	55	0.65	1.152
15.10	174	0.61	0.944
15.20	65	0.63	1.054
15.30	230	0.53	0.861
15.40	73	0.68	1.135
15.50	183	0.64	0.950
15.60	96	0.65	1.022
15.70	247	0.60	0.832
15.80	57	0.74	1.152
15.90	169	0.75	0.982
16.00	117	0.66	0.999
16.10	268	0.59	0.816
16.20	77	0.77	1.135
16.30	178	0.76	0.941
16.40	136	0.70	1.004
16.50	274	0.63	0.815
16.60	64	0.79	1.194
16.70	159	0.81	1.020
16.80	187	0.78	0.983
16.90	289	0.70	0.794
17.00	58	0.83	1.183
17.10	160	0.86	0.999
17.20	170	0.75	0.989
17.30	288	0.73	0.797
17.40	75	0.86	1.182
17.50	157	0.87	1.001
17.60	157	0.84	1.012
17.70	290	0.82	0.784
17.80	52	0.88	1.170
17.90	159	0.90	0.984
18.00	126	0.85	1.014
18.10	269	0.90	0.859
18.20	304	0.88	0.847
18.30	310	0.88	0.844
18.40	321	0.86	0.840
18.50	331	0.84	0.839
18.60	340	0.82	0.838
18.70	342	0.80	0.839
18.80	341	0.80	0.839
18.90	340	0.80	0.840

Experiment #56 begin 
- freq    = 5.00 Hz
- rho_int = 1400.00 kg/m3
- rho_bed = 1300.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	299	0.11	0.893
1.20	34	0.11	1.249
1.30	140	0.09	1.049
1.40	45	0.11	1.115
1.50	235	0.10	0.913
1.60	39	0.11	1.242
1.70	128	0.10	1.042
1.80	33	0.12	1.110
1.90	231	0.11	0.906
2.00	30	0.13	1.247
2.10	125	0.10	1.050
2.20	39	0.12	1.126
2.30	231	0.09	0.913
2.40	60	0.11	1.241
2.50	136	0.08	1.057
2.60	76	0.11	1.134
2.70	240	0.09	0.914
2.80	50	0.10	1.263
2.90	114	0.08	1.086
3.00	77	0.13	1.114
3.10	258	0.10	0.892
3.20	43	0.13	1.263
3.30	125	0.09	1.071
3.40	64	0.13	1.124
3.50	258	0.11	0.894
3.60	48	0.13	1.273
3.70	102	0.09	1.097
3.80	97	0.15	1.083
3.90	266	0.11	0.876
4.00	35	0.13	1.263
4.10	102	0.09	1.078
4.20	71	0.13	1.102
4.30	257	0.11	0.891
4.40	18	0.15	1.235
4.50	118	0.10	1.031
4.60	75	0.12	1.152
4.70	190	0.10	0.952
4.80	42	0.12	1.213
4.90	137	0.10	1.031
5.00	50	0.12	1.121
5.10	217	0.10	0.925
5.20	45	0.12	1.218
5.30	142	0.09	1.029
5.40	86	0.11	1.129
5.50	238	0.11	0.910
5.60	70	0.14	1.249
5.70	109	0.09	1.080
5.80	82	0.12	1.100
5.90	286	0.11	0.879
6.00	39	0.11	1.280
6.10	117	0.09	1.113
6.20	72	0.12	1.094
6.30	277	0.11	0.886
6.40	47	0.13	1.250
6.50	141	0.08	1.064
6.60	125	0.12	1.105
6.70	284	0.10	0.888
6.80	59	0.12	1.243
6.90	118	0.09	1.068
7.00	76	0.11	1.118
7.10	254	0.10	0.911
7.20	34	0.11	1.231
7.30	150	0.09	1.046
7.40	67	0.12	1.118
7.50	247	0.10	0.915
7.60	61	0.14	1.232
7.70	126	0.10	1.030
7.80	41	0.13	1.144
7.90	188	0.10	0.936
8.00	75	0.14	1.224
8.10	138	0.10	1.031
8.20	78	0.15	1.114
8.30	234	0.12	0.916
8.40	65	0.17	1.230
8.50	119	0.11	1.042
8.60	73	0.15	1.120
8.70	256	0.12	0.910
8.80	17	0.19	1.237
8.90	125	0.14	1.049
9.00	60	0.20	1.128
9.10	239	0.16	0.911
9.20	38	0.21	1.246
9.30	113	0.15	1.062
9.40	71	0.22	1.095
9.50	265	0.19	0.888
9.60	32	0.24	1.239
9.70	131	0.16	1.063
9.80	51	0.22	1.092
9.90	271	0.19	0.874
10.00	47	0.26	1.282
10.10	113	0.18	1.122
10.20	93	0.26	1.085
10.30	274	0.22	0.865
10.40	52	0.29	1.273
10.50	113	0.20	1.094
10.60	65	0.30	1.105
10.70	256	0.27	0.873
10.80	45	0.34	1.268
10.90	104	0.24	1.101
11.00	95	0.30	1.059
11.10	268	0.27	0.853
11.20	41	0.39	1.275
11.30	90	0.30	1.109
11.40	101	0.37	1.046
11.50	272	0.32	0.856
11.60	57	0.39	1.272
11.70	114	0.29	1.087
11.80	92	0.40	1.105
11.90	242	0.35	0.864
12.00	40	0.42	1.244
12.10	118	0.34	1.080
12.20	144	0.40	1.065
12.30	271	0.35	0.854
12.40	58	0.45	1.224
12.50	146	0.36	1.041
12.60	124	0.41	1.038
12.70	267	0.35	0.851
12.80	79	0.44	1.195
12.90	151	0.33	1.016
13.00	117	0.40	1.077
13.10	264	0.34	0.860
13.20	77	0.46	1.206
13.30	153	0.37	1.028
13.40	90	0.44	1.088
13.50	235	0.38	0.866
13.60	71	0.48	1.184
13.70	157	0.37	0.992
13.80	97	0.46	1.079
13.90	236	0.39	0.873
14.00	66	0.51	1.233
14.10	121	0.43	1.062
14.20	115	0.47	1.046
14.30	273	0.45	0.849
14.40	52	0.51	1.238
14.50	131	0.43	1.066
14.60	143	0.49	1.060
14.70	272	0.44	0.833
14.80	57	0.52	1.236
14.90	140	0.45	1.059
15.00	122	0.48	1.033
15.10	292	0.44	0.839
15.20	65	0.51	1.238
15.30	140	0.45	1.044
15.40	118	0.48	1.038
15.50	267	0.44	0.839
15.60	52	0.55	1.222
15.70	141	0.50	1.042
15.80	102	0.54	1.042
15.90	267	0.48	0.838
16.00	53	0.56	1.189
16.10	154	0.49	1.002
16.20	100	0.52	1.050
16.30	262	0.45	0.845
16.40	87	0.55	1.174
16.50	154	0.44	0.992
16.60	102	0.51	1.049
16.70	253	0.44	0.857
16.80	101	0.53	1.150
16.90	164	0.41	0.970
17.00	73	0.52	1.091
17.10	245	0.39	0.865
17.20	76	0.53	1.144
17.30	168	0.42	0.959
17.40	67	0.54	1.109
17.50	207	0.42	0.904
17.60	51	0.59	1.156
17.70	182	0.51	0.962
17.80	93	0.62	1.029
17.90	251	0.54	0.841
18.00	45	0.66	1.132
18.10	177	0.61	0.975
18.20	263	0.64	0.884
18.30	286	0.63	0.882
18.40	295	0.64	0.879
18.50	305	0.64	0.874
18.60	310	0.65	0.871
18.70	316	0.65	0.867
18.80	325	0.66	0.865
18.90	329	0.66	0.865

Experiment #57 begin 
- freq    = 5.00 Hz
- rho_int = 700.00 kg/m3
- rho_bed = 1400.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	326	0.12	0.899
1.20	17	0.12	1.275
1.30	122	0.10	1.072
1.40	36	0.13	1.151
1.50	250	0.11	0.913
1.60	65	0.16	1.334
1.70	89	0.13	1.154
1.80	78	0.16	1.132
1.90	260	0.12	0.913
2.00	49	0.14	1.314
2.10	127	0.11	1.154
2.20	77	0.15	1.128
2.30	287	0.12	0.906
2.40	44	0.17	1.299
2.50	134	0.12	1.107
2.60	51	0.15	1.159
2.70	238	0.12	0.943
2.80	50	0.19	1.292
2.90	129	0.13	1.100
3.00	57	0.17	1.117
3.10	274	0.13	0.904
3.20	47	0.19	1.311
3.30	83	0.15	1.136
3.40	92	0.18	1.121
3.50	270	0.16	0.925
3.60	28	0.23	1.331
3.70	101	0.15	1.151
3.80	87	0.22	1.100
3.90	286	0.20	0.895
4.00	34	0.27	1.322
4.10	100	0.17	1.143
4.20	67	0.23	1.109
4.30	270	0.21	0.899
4.40	44	0.27	1.314
4.50	110	0.18	1.111
4.60	69	0.23	1.135
4.70	239	0.19	0.917
4.80	60	0.29	1.293
4.90	120	0.19	1.099
5.00	72	0.25	1.114
5.10	273	0.22	0.894
5.20	42	0.29	1.291
5.30	106	0.20	1.142
5.40	111	0.29	1.120
5.50	285	0.28	0.886
5.60	41	0.33	1.315
5.70	121	0.23	1.146
5.80	107	0.33	1.116
5.90	266	0.29	0.896
6.00	30	0.35	1.275
6.10	110	0.27	1.097
6.20	86	0.35	1.104
6.30	268	0.31	0.904
6.40	56	0.39	1.241
6.50	143	0.29	1.050
6.60	83	0.39	1.105
6.70	239	0.34	0.905
6.80	60	0.42	1.250
6.90	129	0.33	1.081
7.00	76	0.44	1.092
7.10	273	0.39	0.885
7.20	57	0.48	1.267
7.30	134	0.41	1.092
7.40	106	0.46	1.083
7.50	280	0.43	0.878
7.60	70	0.49	1.283
7.70	141	0.39	1.115
7.80	155	0.48	1.106
7.90	289	0.46	0.859
8.00	66	0.54	1.317
8.10	114	0.51	1.158
8.20	157	0.51	1.065
8.30	284	0.50	0.859
8.40	70	0.60	1.267
8.50	150	0.56	1.065
8.60	150	0.56	1.066
8.70	292	0.52	0.855
8.80	57	0.60	1.280
8.90	124	0.57	1.104
9.00	163	0.58	1.040
9.10	287	0.52	0.848
9.20	59	0.65	1.267
9.30	143	0.62	1.089
9.40	137	0.61	1.069
9.50	291	0.58	0.842
9.60	55	0.65	1.238
9.70	140	0.58	1.056
9.80	170	0.65	1.060
9.90	277	0.57	0.855
10.00	58	0.72	1.225
10.10	169	0.73	1.025
10.20	105	0.77	1.067
10.30	267	0.72	0.842
10.40	50	0.84	1.230
10.50	143	0.85	1.019
10.60	127	0.80	1.061
10.70	262	0.74	0.826
10.80	54	0.86	1.245
10.90	142	0.87	1.043
11.00	127	0.86	1.050
11.10	290	0.84	0.822
11.20	68	0.89	1.199
11.30	152	0.90	1.000
11.40	133	0.88	0.995
11.50	301	0.90	0.803
11.60	56	0.96	1.210
11.70	154	0.96	1.004
11.80	152	0.93	0.990
11.90	299	0.95	0.818
12.00	86	1.03	1.161
12.10	190	1.14	0.950
12.20	168	0.99	1.044
12.30	272	0.86	0.829
12.40	65	1.02	1.201
12.50	150	1.04	1.009
12.60	158	0.91	1.043
12.70	286	0.79	0.817
12.80	54	1.10	1.198
12.90	139	1.22	0.993
13.00	148	1.04	1.040
13.10	294	0.77	0.805
13.20	25	1.08	1.225
13.30	122	1.17	1.044
13.40	135	1.09	1.042
13.50	294	0.83	0.822
13.60	80	0.98	1.185
13.70	152	1.02	0.969
13.80	140	0.86	1.035
13.90	270	0.74	0.827
14.00	62	0.98	1.189
14.10	157	1.08	0.979
14.20	172	1.05	1.025
14.30	276	0.82	0.819
14.40	62	1.06	1.184
14.50	168	1.18	0.985
14.60	134	1.01	1.027
14.70	277	0.77	0.819
14.80	62	1.07	1.188
14.90	145	1.15	0.984
15.00	137	0.96	1.035
15.10	276	0.79	0.823
15.20	48	1.11	1.207
15.30	136	1.25	1.005
15.40	129	1.12	1.030
15.50	290	0.89	0.822
15.60	78	1.05	1.180
15.70	166	1.14	0.974
15.80	131	0.91	1.049
15.90	283	0.81	0.826
16.00	66	1.05	1.207
16.10	146	1.13	1.000
16.20	144	1.05	1.025
16.30	286	1.02	0.808
16.40	73	1.10	1.234
16.50	134	1.20	1.039
16.60	141	1.21	1.039
16.70	286	0.98	0.809
16.80	84	1.11	1.237
16.90	122	1.25	1.062
17.00	137	1.29	1.037
17.10	285	0.97	0.814
17.20	73	1.10	1.217
17.30	136	1.17	1.018
17.40	122	1.05	1.045
17.50	274	0.93	0.817
17.60	59	1.16	1.178
17.70	149	1.28	0.969
17.80	116	1.19	1.028
17.90	290	1.11	0.813
18.00	61	1.16	1.194
18.10	134	1.24	1.011
18.20	262	1.21	0.879
18.30	313	1.15	0.873
18.40	324	1.14	0.873
18.50	329	1.12	0.872
18.60	325	1.09	0.871
18.70	328	1.08	0.869
18.80	339	1.08	0.868
18.90	337	1.08	0.867

Experiment #58 begin 
- freq    = 5.00 Hz
- rho_int = 800.00 kg/m3
- rho_bed = 1400.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	286	0.11	0.909
1.20	38	0.15	1.328
1.30	118	0.09	1.120
1.40	69	0.12	1.166
1.50	244	0.10	0.944
1.60	59	0.14	1.311
1.70	133	0.09	1.106
1.80	76	0.14	1.159
1.90	269	0.11	0.921
2.00	49	0.14	1.307
2.10	128	0.09	1.146
2.20	47	0.12	1.157
2.30	281	0.10	0.923
2.40	15	0.16	1.297
2.50	102	0.10	1.112
2.60	58	0.14	1.149
2.70	249	0.11	0.931
2.80	32	0.17	1.327
2.90	108	0.10	1.140
3.00	78	0.13	1.150
3.10	265	0.12	0.922
3.20	45	0.15	1.323
3.30	111	0.10	1.144
3.40	85	0.13	1.137
3.50	279	0.11	0.913
3.60	38	0.12	1.310
3.70	115	0.09	1.139
3.80	48	0.13	1.168
3.90	254	0.11	0.930
4.00	35	0.19	1.322
4.10	108	0.12	1.137
4.20	53	0.16	1.148
4.30	256	0.12	0.931
4.40	37	0.18	1.313
4.50	108	0.13	1.130
4.60	29	0.18	1.155
4.70	238	0.14	0.937
4.80	35	0.19	1.282
4.90	131	0.14	1.083
5.00	59	0.16	1.170
5.10	214	0.13	0.970
5.20	76	0.17	1.249
5.30	152	0.14	1.040
5.40	58	0.16	1.183
5.50	188	0.13	0.958
5.60	69	0.17	1.266
5.70	152	0.11	1.067
5.80	33	0.14	1.191
5.90	189	0.10	0.985
6.00	49	0.15	1.258
6.10	151	0.10	1.049
6.20	30	0.12	1.216
6.30	169	0.10	1.002
6.40	38	0.12	1.256
6.50	135	0.09	1.061
6.60	56	0.12	1.168
6.70	241	0.10	0.937
6.80	59	0.15	1.298
6.90	138	0.09	1.107
7.00	67	0.14	1.146
7.10	271	0.12	0.921
7.20	59	0.17	1.317
7.30	89	0.10	1.123
7.40	80	0.14	1.135
7.50	286	0.11	0.913
7.60	40	0.18	1.290
7.70	116	0.12	1.083
7.80	51	0.15	1.163
7.90	225	0.12	0.954
8.00	73	0.16	1.248
8.10	147	0.11	1.039
8.20	62	0.13	1.200
8.30	181	0.11	0.985
8.40	55	0.16	1.205
8.50	166	0.11	0.991
8.60	90	0.14	1.199
8.70	184	0.10	0.995
8.80	72	0.15	1.186
8.90	193	0.11	0.983
9.00	52	0.15	1.213
9.10	171	0.11	1.013
9.20	52	0.15	1.183
9.30	179	0.12	0.972
9.40	46	0.18	1.221
9.50	158	0.15	1.020
9.60	46	0.22	1.201
9.70	160	0.18	0.997
9.80	40	0.24	1.236
9.90	145	0.18	1.039
10.00	53	0.23	1.164
10.10	206	0.18	0.959
10.20	36	0.25	1.229
10.30	167	0.18	1.023
10.40	54	0.26	1.161
10.50	244	0.20	0.930
10.60	57	0.28	1.272
10.70	121	0.20	1.083
10.80	54	0.29	1.136
10.90	250	0.26	0.916
11.00	35	0.36	1.267
11.10	130	0.24	1.071
11.20	63	0.33	1.126
11.30	230	0.27	0.906
11.40	71	0.36	1.256
11.50	126	0.26	1.071
11.60	80	0.37	1.138
11.70	256	0.31	0.912
11.80	75	0.39	1.268
11.90	114	0.28	1.066
12.00	80	0.39	1.139
12.10	237	0.32	0.908
12.20	56	0.41	1.239
12.30	140	0.31	1.041
12.40	64	0.41	1.127
12.50	238	0.35	0.917
12.60	48	0.44	1.267
12.70	116	0.36	1.104
12.80	83	0.49	1.116
12.90	255	0.42	0.887
13.00	34	0.52	1.285
13.10	125	0.45	1.105
13.20	112	0.49	1.068
13.30	288	0.45	0.864
13.40	57	0.54	1.288
13.50	127	0.49	1.108
13.60	138	0.52	1.077
13.70	296	0.47	0.858
13.80	55	0.56	1.286
13.90	125	0.50	1.102
14.00	123	0.56	1.078
14.10	289	0.52	0.863
14.20	67	0.62	1.253
14.30	147	0.58	1.048
14.40	72	0.62	1.085
14.50	247	0.56	0.884
14.60	56	0.69	1.219
14.70	162	0.71	1.017
14.80	108	0.70	1.064
14.90	257	0.64	0.864
15.00	46	0.72	1.236
15.10	135	0.71	1.049
15.20	71	0.74	1.070
15.30	275	0.70	0.841
15.40	42	0.81	1.255
15.50	140	0.82	1.063
15.60	66	0.80	1.076
15.70	273	0.76	0.843
15.80	14	0.84	1.217
15.90	150	0.85	1.029
16.00	145	0.81	1.042
16.10	270	0.80	0.837
16.20	68	0.87	1.209
16.30	145	0.87	1.008
16.40	104	0.85	1.054
16.50	278	0.84	0.821
16.60	81	0.95	1.237
16.70	138	1.03	1.037
16.80	129	1.09	1.053
16.90	266	0.99	0.815
17.00	74	1.01	1.209
17.10	161	1.08	1.023
17.20	133	1.14	1.102
17.30	257	0.83	0.848
17.40	52	1.05	1.211
17.50	150	1.18	1.033
17.60	144	1.24	1.036
17.70	280	0.87	0.818
17.80	50	1.10	1.210
17.90	146	1.21	0.994
18.00	126	1.19	1.014
18.10	283	1.06	0.876
18.20	315	1.05	0.873
18.30	325	1.04	0.873
18.40	327	1.03	0.871
18.50	333	1.03	0.870
18.60	335	1.02	0.870
18.70	342	1.01	0.869
18.80	342	1.00	0.868
18.90	340	0.99	0.868

Experiment #59 begin 
- freq    = 5.00 Hz
- rho_int = 900.00 kg/m3
- rho_bed = 1400.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	320	0.12	0.905
1.20	19	0.14	1.297
1.30	126	0.10	1.093
1.40	33	0.12	1.163
1.50	259	0.11	0.930
1.60	28	0.15	1.306
1.70	107	0.08	1.095
1.80	37	0.13	1.181
1.90	225	0.11	0.947
2.00	46	0.17	1.298
2.10	112	0.10	1.099
2.20	61	0.14	1.164
2.30	267	0.12	0.929
2.40	23	0.16	1.322
2.50	99	0.13	1.144
2.60	34	0.16	1.148
2.70	262	0.13	0.908
2.80	20	0.21	1.398
2.90	56	0.13	1.247
3.00	76	0.19	1.117
3.10	267	0.17	0.909
3.20	28	0.26	1.416
3.30	55	0.17	1.252
3.40	81	0.20	1.124
3.50	266	0.19	0.906
3.60	32	0.27	1.385
3.70	74	0.17	1.210
3.80	73	0.23	1.138
3.90	274	0.20	0.902
4.00	38	0.28	1.304
4.10	118	0.19	1.106
4.20	60	0.25	1.161
4.30	260	0.18	0.920
4.40	49	0.28	1.323
4.50	104	0.19	1.143
4.60	80	0.30	1.147
4.70	233	0.25	0.911
4.80	41	0.31	1.300
4.90	112	0.23	1.117
5.00	77	0.32	1.152
5.10	229	0.28	0.926
5.20	44	0.33	1.272
5.30	137	0.24	1.076
5.40	81	0.34	1.141
5.50	226	0.29	0.926
5.60	60	0.39	1.260
5.70	140	0.29	1.049
5.80	56	0.38	1.157
5.90	231	0.29	0.921
6.00	71	0.43	1.256
6.10	146	0.32	1.046
6.20	64	0.43	1.137
6.30	225	0.37	0.924
6.40	42	0.42	1.247
6.50	136	0.32	1.042
6.60	69	0.41	1.120
6.70	240	0.33	0.910
6.80	64	0.44	1.256
6.90	143	0.33	1.046
7.00	97	0.42	1.112
7.10	257	0.33	0.895
7.20	26	0.46	1.278
7.30	137	0.37	1.069
7.40	63	0.47	1.139
7.50	262	0.37	0.898
7.60	30	0.48	1.263
7.70	116	0.37	1.074
7.80	57	0.49	1.121
7.90	262	0.46	0.889
8.00	59	0.54	1.292
8.10	125	0.45	1.099
8.20	104	0.52	1.102
8.30	257	0.44	0.875
8.40	66	0.55	1.277
8.50	141	0.46	1.086
8.60	136	0.53	1.103
8.70	271	0.48	0.874
8.80	68	0.58	1.264
8.90	137	0.52	1.082
9.00	115	0.60	1.097
9.10	273	0.56	0.865
9.20	89	0.67	1.244
9.30	137	0.66	1.064
9.40	88	0.65	1.080
9.50	264	0.57	0.873
9.60	44	0.71	1.215
9.70	148	0.69	1.011
9.80	118	0.71	1.077
9.90	264	0.63	0.864
10.00	35	0.76	1.217
10.10	141	0.75	1.027
10.20	106	0.74	1.056
